nID_FlowPropertyClass;sData;nID_Flow;bExclude;sName;sRegionTime;saRegionWeekDay;sDateTimeAt;sDateTimeTo;nLen;sLenType;sGroup
1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};291;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};291;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};291;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};292;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};292;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};292;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};293;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};293;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};293;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};294;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};294;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};294;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};295;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};295;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};295;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};296;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};296;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};296;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};297;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};297;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};297;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};298;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};298;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};298;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};299;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};299;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};299;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};300;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};300;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};300;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};301;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};301;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};301;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};302;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};302;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};302;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};303;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};303;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};303;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};304;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};304;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};304;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};305;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};305;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};305;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};306;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};306;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};306;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};307;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};307;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};307;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};308;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};308;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};308;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};309;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};309;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};309;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};310;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};310;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};310;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};311;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};311;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};311;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};312;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};312;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};312;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};313;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};313;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};313;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};314;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};314;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};314;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};315;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};315;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};315;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};316;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};316;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};316;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};317;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};317;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};317;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};318;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};318;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};318;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};319;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};319;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};319;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};320;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};320;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};320;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};321;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};321;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};321;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};322;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};322;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};322;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};323;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};323;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};323;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};324;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};324;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};324;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};325;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};325;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};325;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};326;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};326;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};326;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};327;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};327;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};327;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};328;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};328;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};328;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};329;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};329;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};329;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};330;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};330;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};330;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};331;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};331;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};331;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};332;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};332;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};332;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};333;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};333;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};333;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};334;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};334;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};334;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};335;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};335;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};335;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};336;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};336;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};336;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};337;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};337;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};337;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};338;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};338;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};338;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017  8:00:00;31.12.2035  19:00:00;30;Min;

